2016-02-01 00:15:51.656066;1454285751656;0.0
1454285752460;37.7798507463
1454285753665;25.2074688797
1454285754871;25.1865671642
1454285756076;25.2074688797
1454285757282;25.1865671642
1454285758488;25.1865671642
1454285759693;25.2074688797
1454285760899;25.1865671642
1454285762105;25.1865671642
1454285763310;25.2074688797
